from_stop_id,to_stop_id,transfer_type,min_transfer_time
139662,140181,0,
140181,139662,0,
139662,140201,0,
140201,139662,0,
139662,140247,0,
140247,139662,0,
139662,140382,0,
140382,139662,0,
139662,140385,0,
140385,139662,0,
139662,140386,0,
140386,139662,0,
139662,140585,0,
140585,139662,0,
139662,140734,0,
139662,140010,0,
140010,139662,0,
139827,139666,0,
139666,140025,0,
140025,139666,0,
139666,140181,0,
140181,139666,0,
139666,140201,0,
140201,139666,0,
140247,139666,0,
140382,139666,0,
139666,140385,0,
140385,139666,0,
140386,139666,0,
139666,140585,0,
140585,139666,0,
139666,140734,0,
139666,140942,0,
140942,139666,0,
139666,140010,0,
140010,139666,0,
74136,74387,0,
74387,74136,0,
74136,74473,0,
74473,74136,0,
74136,74683,0,
74683,74136,0,
74136,74688,0,
74688,74136,0,
74136,74695,0,
74695,74136,0,
74136,74810,0,
74810,74136,0,
74136,74855,0,
74855,74136,0,
74136,74960,0,
74960,74136,0,
74136,74991,0,
74991,74136,0,
74136,75014,0,
75014,74136,0,
74136,75031,0,
75031,74136,0,
74136,75075,0,
75075,74136,0,
75088,74136,0,
74136,75432,0,
75432,74136,0,
74136,75563,0,
75563,74136,0,
74136,75212,0,
75212,74136,0,
99845,99739,0,
74149,74221,0,
74221,74149,0,
74578,74149,0,
74149,73350,0,
73350,74149,0,
8623,8617,0,
8627,8617,0,
8623,8838,0,
8623,8841,0,
8627,8841,0,
74539,74174,0,
74578,74174,0,
74199,74223,0,
74223,74199,0,
74199,74228,0,
74228,74199,0,
74199,74332,0,
74332,74199,0,
74199,74340,0,
74340,74199,0,
74199,74344,0,
74344,74199,0,
74199,74350,0,
74350,74199,0,
74199,74377,0,
74377,74199,0,
74199,74381,0,
74381,74199,0,
74199,74390,0,
74390,74199,0,
74199,74398,0,
74398,74199,0,
74199,74400,0,
74400,74199,0,
74199,74414,0,
74414,74199,0,
74199,74463,0,
74463,74199,0,
74199,74481,0,
74481,74199,0,
74199,74556,0,
74556,74199,0,
74199,74582,0,
74582,74199,0,
74199,74717,0,
74717,74199,0,
74199,74880,0,
74880,74199,0,
74199,74885,0,
74885,74199,0,
74199,75003,0,
75003,74199,0,
74199,75208,0,
75208,74199,0,
74199,75443,0,
75443,74199,0,
75484,74199,0,
74199,75568,0,
75568,74199,0,
74199,73075,0,
73075,74199,0,
74199,74510,0,
74510,74199,0,
74221,74270,0,
74221,74588,0,
74588,74221,0,
74221,74661,0,
74661,74221,0,
74221,74793,0,
74793,74221,0,
74221,74805,0,
74805,74221,0,
74221,74954,0,
74954,74221,0,
74221,75313,0,
75313,74221,0,
74221,73350,0,
74223,74228,0,
74228,74223,0,
74223,74332,0,
74332,74223,0,
74223,74340,0,
74340,74223,0,
74223,74344,0,
74344,74223,0,
74223,74350,0,
74350,74223,0,
74223,74375,0,
74375,74223,0,
74223,74377,0,
74377,74223,0,
74223,74381,0,
74381,74223,0,
74223,74390,0,
74390,74223,0,
74223,74398,0,
74398,74223,0,
74223,74400,0,
74400,74223,0,
74223,74414,0,
74414,74223,0,
74223,74556,0,
74556,74223,0,
74223,74582,0,
74582,74223,0,
74223,74638,0,
74638,74223,0,
74223,74717,0,
74717,74223,0,
74223,74880,0,
74880,74223,0,
74223,74885,0,
74885,74223,0,
74223,75003,0,
75003,74223,0,
74223,75208,0,
75208,74223,0,
74223,75423,0,
75423,74223,0,
74223,74510,0,
74510,74223,0,
74226,74276,0,
74276,74226,0,
74226,75336,0,
74228,74332,0,
74332,74228,0,
74228,74340,0,
74340,74228,0,
74228,74344,0,
74344,74228,0,
74350,74228,0,
74228,74375,0,
74375,74228,0,
74228,74377,0,
74377,74228,0,
74228,74381,0,
74381,74228,0,
74228,74390,0,
74390,74228,0,
74228,74398,0,
74398,74228,0,
74228,74400,0,
74400,74228,0,
74414,74228,0,
74556,74228,0,
74228,74582,0,
74582,74228,0,
74228,74638,0,
74638,74228,0,
74228,74717,0,
74717,74228,0,
74228,74880,0,
74880,74228,0,
74228,74885,0,
74885,74228,0,
75003,74228,0,
75208,74228,0,
75423,74228,0,
74228,74510,0,
74510,74228,0,
107009,107629,0,
74313,74270,0,
74596,74270,0,
74633,74270,0,
74270,74661,0,
74661,74270,0,
74270,74805,0,
74805,74270,0,
74270,74847,0,
74847,74270,0,
74270,75036,0,
75036,74270,0,
75354,74270,0,
75686,74270,0,
74270,73350,0,
73350,74270,0,
107039,107651,0,
107651,107039,0,
107039,107894,0,
107894,107039,0,
107039,108322,0,
108322,107039,0,
74276,75336,0,
75336,74276,0,
41512,41513,0,
41513,41512,0,
41512,41661,0,
41661,41512,0,
41781,41512,0,
41512,41797,0,
41797,41512,0,
41512,42243,0,
42243,41512,0,
41512,42406,0,
42406,41512,0,
41512,42436,0,
42436,41512,0,
41512,42453,0,
42453,41512,0,
41512,42719,0,
42719,41512,0,
41512,41767,0,
41767,41512,0,
41512,41810,0,
41810,41512,0,
41512,41828,0,
41828,41512,0,
41513,41563,0,
41563,41513,0,
41513,41866,0,
41866,41513,0,
41513,42406,0,
42406,41513,0,
41513,41381,0,
41381,41513,0,
41810,41513,0,
41828,41513,0,
139827,140025,0,
140025,139827,0,
139827,140181,0,
140181,139827,0,
139827,140201,0,
140201,139827,0,
139827,140247,0,
140247,139827,0,
139827,140382,0,
140382,139827,0,
139827,140385,0,
140385,139827,0,
139827,140386,0,
140386,139827,0,
139827,140585,0,
140585,139827,0,
139827,140734,0,
139827,140942,0,
140942,139827,0,
139827,140010,0,
140010,139827,0,
139827,141286,0,
141286,139827,0,
74313,74661,0,
74661,74313,0,
74313,74847,0,
74847,74313,0,
74313,75036,0,
75036,74313,0,
42134,41557,0,
42153,41557,0,
42159,41557,0,
41557,42601,0,
42601,41557,0,
41559,41702,0,
41702,41559,0,
41559,41716,0,
41716,41559,0,
41559,41739,0,
41739,41559,0,
41559,41746,0,
41746,41559,0,
41559,42316,0,
42316,41559,0,
41559,42332,0,
42332,41559,0,
41559,42371,0,
42371,41559,0,
41559,42388,0,
42388,41559,0,
143460,142672,0,
142672,143460,0,
143460,143115,0,
143115,143460,0,
42134,41562,0,
42159,41562,0,
41562,42601,0,
42601,41562,0,
41563,41661,0,
41661,41563,0,
41563,41866,0,
41866,41563,0,
41563,41871,0,
41871,41563,0,
41563,41810,0,
41810,41563,0,
41563,41828,0,
41828,41563,0,
74332,74340,0,
74340,74332,0,
74332,74344,0,
74344,74332,0,
74332,74350,0,
74350,74332,0,
74332,74375,0,
74375,74332,0,
74332,74377,0,
74377,74332,0,
74332,74381,0,
74381,74332,0,
74332,74390,0,
74390,74332,0,
74332,74398,0,
74332,74400,0,
74400,74332,0,
74332,74414,0,
74414,74332,0,
74332,74463,0,
74463,74332,0,
74332,74556,0,
74556,74332,0,
74332,74582,0,
74582,74332,0,
74332,74717,0,
74717,74332,0,
74332,74880,0,
74332,74885,0,
74885,74332,0,
74332,75003,0,
75003,74332,0,
74332,75208,0,
75208,74332,0,
74332,75423,0,
75423,74332,0,
74332,75443,0,
75443,74332,0,
74332,75484,0,
75484,74332,0,
74332,75568,0,
75568,74332,0,
74332,74510,0,
107104,107198,0,
107198,107104,0,
107104,107212,0,
107212,107104,0,
74340,74344,0,
74344,74340,0,
74340,74350,0,
74350,74340,0,
74340,74375,0,
74375,74340,0,
74340,74377,0,
74377,74340,0,
74340,74381,0,
74340,74390,0,
74390,74340,0,
74340,74398,0,
74398,74340,0,
74400,74340,0,
74340,74414,0,
74414,74340,0,
74556,74340,0,
74340,74582,0,
74582,74340,0,
74340,74638,0,
74638,74340,0,
74340,74717,0,
74717,74340,0,
74340,74880,0,
74880,74340,0,
74340,74885,0,
74885,74340,0,
74340,75003,0,
75003,74340,0,
74340,75208,0,
75208,74340,0,
74340,75423,0,
75423,74340,0,
74340,75443,0,
75443,74340,0,
74340,74510,0,
74510,74340,0,
74344,74350,0,
74350,74344,0,
74344,74375,0,
74375,74344,0,
74344,74377,0,
74377,74344,0,
74344,74381,0,
74344,74390,0,
74390,74344,0,
74344,74398,0,
74398,74344,0,
74400,74344,0,
74344,74414,0,
74414,74344,0,
74344,74556,0,
74556,74344,0,
74344,74582,0,
74582,74344,0,
74344,74638,0,
74638,74344,0,
74344,74717,0,
74717,74344,0,
74344,74880,0,
74880,74344,0,
74344,74885,0,
74885,74344,0,
74344,75003,0,
75003,74344,0,
74344,75208,0,
75208,74344,0,
74344,75423,0,
75423,74344,0,
74344,74510,0,
74510,74344,0,
74350,74375,0,
74375,74350,0,
74350,74377,0,
74377,74350,0,
74350,74381,0,
74381,74350,0,
74350,74390,0,
74390,74350,0,
74350,74398,0,
74398,74350,0,
74350,74400,0,
74400,74350,0,
74350,74414,0,
74414,74350,0,
74350,74556,0,
74556,74350,0,
74350,74582,0,
74582,74350,0,
74350,74638,0,
74638,74350,0,
74350,74717,0,
74717,74350,0,
74350,74880,0,
74880,74350,0,
74350,74885,0,
74885,74350,0,
74350,75003,0,
75003,74350,0,
74350,75208,0,
75208,74350,0,
74350,75423,0,
75423,74350,0,
74350,75493,0,
74350,74510,0,
74510,74350,0,
74361,74360,0,
74360,74364,0,
74364,74360,0,
74421,74360,0,
74360,75175,0,
75175,74360,0,
74361,74364,0,
74364,74361,0,
74361,74367,0,
74361,75175,0,
75175,74361,0,
74361,75542,0,
74364,74367,0,
74367,74364,0,
74364,75175,0,
74364,75542,0,
75542,74364,0,
74367,75175,0,
75175,74367,0,
8856,8838,0,
9011,8838,0,
9127,8838,0,
9139,8838,0,
8908,8838,0,
74375,74377,0,
74377,74375,0,
74375,74381,0,
74381,74375,0,
74375,74390,0,
74390,74375,0,
74375,74398,0,
74398,74375,0,
74375,74400,0,
74400,74375,0,
74375,74414,0,
74414,74375,0,
74375,74463,0,
74463,74375,0,
74375,74481,0,
74481,74375,0,
74375,74556,0,
74556,74375,0,
74375,74582,0,
74582,74375,0,
74375,74717,0,
74717,74375,0,
74375,74880,0,
74880,74375,0,
74375,74885,0,
74885,74375,0,
74375,75003,0,
75003,74375,0,
74375,75208,0,
75208,74375,0,
74375,75443,0,
75443,74375,0,
75484,74375,0,
74375,75568,0,
75568,74375,0,
74375,74510,0,
74510,74375,0,
74377,74381,0,
74381,74377,0,
74377,74390,0,
74390,74377,0,
74377,74398,0,
74398,74377,0,
74400,74377,0,
74377,74414,0,
74414,74377,0,
74377,74463,0,
74463,74377,0,
74377,74481,0,
74481,74377,0,
74377,74556,0,
74556,74377,0,
74377,74582,0,
74582,74377,0,
74377,74717,0,
74717,74377,0,
74377,74880,0,
74880,74377,0,
74377,74885,0,
74885,74377,0,
74377,75003,0,
75003,74377,0,
74377,75208,0,
75208,74377,0,
74377,75443,0,
75443,74377,0,
74377,75484,0,
75484,74377,0,
74377,75568,0,
75568,74377,0,
74377,74510,0,
74510,74377,0,
74390,74381,0,
74381,74398,0,
74398,74381,0,
74400,74381,0,
74381,74414,0,
74414,74381,0,
74381,74463,0,
74463,74381,0,
74556,74381,0,
74381,74582,0,
74582,74381,0,
74381,74717,0,
74717,74381,0,
74381,74880,0,
74880,74381,0,
74381,74885,0,
74885,74381,0,
74381,75003,0,
75003,74381,0,
74381,75208,0,
75208,74381,0,
74381,75423,0,
75423,74381,0,
74381,75443,0,
75443,74381,0,
74381,75484,0,
75484,74381,0,
74381,75568,0,
75568,74381,0,
74381,74510,0,
74510,74381,0,
41635,41617,0,
41617,41656,0,
41656,41617,0,
41617,42599,0,
42599,41617,0,
74418,74387,0,
74450,74387,0,
74473,74387,0,
74387,74714,0,
74714,74387,0,
74387,74810,0,
74387,74922,0,
74922,74387,0,
74387,74991,0,
74991,74387,0,
74387,75014,0,
74387,75025,0,
75025,74387,0,
74387,75075,0,
75075,74387,0,
74387,75088,0,
75088,74387,0,
74387,75157,0,
75157,74387,0,
74387,75547,0,
75547,74387,0,
74387,75611,0,
75611,74387,0,
74387,75647,0,
75647,74387,0,
74387,75662,0,
75662,74387,0,
74390,74398,0,
74398,74390,0,
74390,74400,0,
74400,74390,0,
74390,74414,0,
74414,74390,0,
74390,74556,0,
74556,74390,0,
74390,74582,0,
74582,74390,0,
74390,74638,0,
74638,74390,0,
74390,74717,0,
74717,74390,0,
74390,74880,0,
74880,74390,0,
74390,74885,0,
74885,74390,0,
74390,75003,0,
75003,74390,0,
74390,75208,0,
75208,74390,0,
74390,75423,0,
75423,74390,0,
74390,75443,0,
75443,74390,0,
74390,75568,0,
75568,74390,0,
74390,74510,0,
74510,74390,0,
8856,8841,0,
74398,74400,0,
74400,74398,0,
74398,74414,0,
74414,74398,0,
74398,74463,0,
74463,74398,0,
74398,74474,0,
74474,74398,0,
74398,74481,0,
74481,74398,0,
74398,74556,0,
74556,74398,0,
74398,74582,0,
74582,74398,0,
74398,74717,0,
74717,74398,0,
74398,74880,0,
74398,74885,0,
74885,74398,0,
74398,75003,0,
75003,74398,0,
74398,75443,0,
75443,74398,0,
74398,75484,0,
75484,74398,0,
74398,75568,0,
75568,74398,0,
74398,75786,0,
75786,74398,0,
74398,73075,0,
73075,74398,0,
74398,74510,0,
74510,74398,0,
74400,74414,0,
74414,74400,0,
74400,74556,0,
74556,74400,0,
74400,74582,0,
74582,74400,0,
74400,74638,0,
74638,74400,0,
74400,74717,0,
74717,74400,0,
74400,74880,0,
74400,74885,0,
74885,74400,0,
74400,75003,0,
75003,74400,0,
74400,75208,0,
75208,74400,0,
74400,75423,0,
75423,74400,0,
74400,75443,0,
74400,74510,0,
74510,74400,0,
41635,41656,0,
41635,42599,0,
41635,42981,0,
41635,41611,0,
107172,107466,0,
107466,107172,0,
107172,107467,0,
107467,107172,0,
107172,107616,0,
107616,107172,0,
107172,108201,0,
108201,107172,0,
107178,107188,0,
107188,107178,0,
74414,74556,0,
74556,74414,0,
74414,74582,0,
74414,74638,0,
74638,74414,0,
74414,74717,0,
74717,74414,0,
74414,74880,0,
74880,74414,0,
74414,74885,0,
74414,75003,0,
75003,74414,0,
74414,75208,0,
75208,74414,0,
74414,75423,0,
75423,74414,0,
74414,75493,0,
74414,74510,0,
74510,74414,0,
74418,74450,0,
74418,74463,0,
74473,74418,0,
74418,74474,0,
74418,74481,0,
74418,74810,0,
74418,74922,0,
74418,74991,0,
74991,74418,0,
74418,75014,0,
74418,75157,0,
74418,75647,0,
74418,75662,0,
107187,107230,0,
107230,107187,0,
74421,74456,0,
74456,74421,0,
42310,41656,0,
41656,42599,0,
42599,41656,0,
42683,41656,0,
107193,107212,0,
107212,107193,0,
41797,41661,0,
41661,41866,0,
41866,41661,0,
41661,42406,0,
42406,41661,0,
41661,41381,0,
41381,41661,0,
41810,41661,0,
41828,41661,0,
74438,74997,0,
74997,74438,0,
139976,140734,0,
140734,139976,0,
139977,140734,0,
140734,139977,0,
107212,107819,0,
107819,107212,0,
107212,108012,0,
108012,107212,0,
107212,108285,0,
108285,107212,0,
74450,74463,0,
74473,74450,0,
74450,74922,0,
74450,75157,0,
74450,75662,0,
172756,173127,0,
173127,172756,0,
172756,172678,0,
172678,172756,0,
107230,107387,0,
107387,107230,0,
74474,74463,0,
74481,74463,0,
74463,74717,0,
74717,74463,0,
74463,74880,0,
74880,74463,0,
74463,75443,0,
75443,74463,0,
74463,75484,0,
75484,74463,0,
74463,75568,0,
75568,74463,0,
74463,75771,0,
75771,74463,0,
73075,74463,0,
74463,74510,0,
74510,74463,0,
42310,41702,0,
41702,42316,0,
42316,41702,0,
41702,42332,0,
42332,41702,0,
42683,41702,0,
41702,42713,0,
42713,41702,0,
75040,74471,0,
74471,75122,0,
75122,74471,0,
74471,75188,0,
75188,74471,0,
74471,75236,0,
75236,74471,0,
74473,74714,0,
74714,74473,0,
74473,74810,0,
74473,74922,0,
74473,74991,0,
74473,75014,0,
74473,75025,0,
75025,74473,0,
74473,75075,0,
74473,75088,0,
75088,74473,0,
74473,75157,0,
74473,75432,0,
74473,75547,0,
74473,75611,0,
74473,75647,0,
74473,75212,0,
75212,74473,0,
74474,74717,0,
74717,74474,0,
74474,74922,0,
74474,75157,0,
74474,75484,0,
75484,74474,0,
74474,73075,0,
73075,74474,0,
138023,139078,0,
74481,74717,0,
74717,74481,0,
74481,74922,0,
74481,75443,0,
75443,74481,0,
74481,75484,0,
75484,74481,0,
74481,75771,0,
75771,74481,0,
74481,73075,0,
73075,74481,0,
74481,74510,0,
74510,74481,0,
42310,41716,0,
41716,42316,0,
42316,41716,0,
41716,42332,0,
42332,41716,0,
41716,42371,0,
42371,41716,0,
41716,42713,0,
42713,41716,0,
140025,140181,0,
140181,140025,0,
140201,140025,0,
140025,140247,0,
140247,140025,0,
140025,140382,0,
140382,140025,0,
140385,140025,0,
140386,140025,0,
140585,140025,0,
140025,140734,0,
140734,140025,0,
140942,140025,0,
140025,141286,0,
141286,140025,0,
74506,74683,0,
74506,74688,0,
74506,74695,0,
74506,74735,0,
74735,74506,0,
74506,74855,0,
74506,74960,0,
74506,75024,0,
75024,74506,0,
74506,75031,0,
74506,75324,0,
75324,74506,0,
74506,75410,0,
75410,74506,0,
74506,75518,0,
75518,74506,0,
74506,75710,0,
75710,74506,0,
74506,75787,0,
75787,74506,0,
41739,42316,0,
42316,41739,0,
41739,42332,0,
42332,41739,0,
41739,42371,0,
42371,41739,0,
41739,42388,0,
42388,41739,0,
41739,42413,0,
42413,41739,0,
74509,74542,0,
74542,74509,0,
141132,140048,0,
140048,141145,0,
141145,140048,0,
140048,141185,0,
141185,140048,0,
41746,42332,0,
42332,41746,0,
41746,42371,0,
42371,41746,0,
41746,42388,0,
42388,41746,0,
41746,42413,0,
42413,41746,0,
83417,82370,0,
82370,83417,0,
83417,82936,0,
82936,83417,0,
83412,83417,0,
83417,83841,0,
83841,83417,0,
84654,83417,0,
140058,141261,0,
141261,140058,0,
74539,74578,0,
74578,74539,0,
74542,74830,0,
74830,74542,0,
9011,8841,0,
41781,41797,0,
41797,41781,0,
41781,42243,0,
42243,41781,0,
41781,42413,0,
42413,41781,0,
41781,42424,0,
42424,41781,0,
41781,42436,0,
42436,41781,0,
41781,42453,0,
42453,41781,0,
41781,42719,0,
42719,41781,0,
42794,41781,0,
41781,41381,0,
41781,41767,0,
74556,74582,0,
74556,74638,0,
74556,74717,0,
74717,74556,0,
74556,74880,0,
74880,74556,0,
74556,74885,0,
74885,74556,0,
74556,75003,0,
75003,74556,0,
74556,75208,0,
75208,74556,0,
74556,75423,0,
75423,74556,0,
74556,75493,0,
74556,75646,0,
74556,183596,0,
74556,74510,0,
74510,74556,0,
41797,42406,0,
42406,41797,0,
41797,42424,0,
42424,41797,0,
41797,42436,0,
42436,41797,0,
41797,42453,0,
42453,41797,0,
41797,42719,0,
42719,41797,0,
42794,41797,0,
41797,41381,0,
41381,41797,0,
41797,41767,0,
41810,41797,0,
116772,116193,0,
116193,116945,0,
116945,116193,0,
74578,74588,0,
74578,74793,0,
74578,74805,0,
74578,74954,0,
74578,75290,0,
74578,75313,0,
74578,75610,0,
74578,75941,0,
74582,74638,0,
74638,74582,0,
74582,74717,0,
74717,74582,0,
74582,74880,0,
74880,74582,0,
74582,74885,0,
74885,74582,0,
75003,74582,0,
75208,74582,0,
75423,74582,0,
74582,75493,0,
75493,74582,0,
74582,75646,0,
75646,74582,0,
74582,183596,0,
183596,74582,0,
74582,74510,0,
74510,74582,0,
74588,73350,0,
73350,74588,0,
74596,74633,0,
74633,74596,0,
74596,74661,0,
74661,74596,0,
74596,74847,0,
74847,74596,0,
74596,75036,0,
75036,74596,0,
74596,75703,0,
75703,74596,0,
74596,75706,0,
75706,74596,0,
107874,107377,0,
107929,107377,0,
107377,107947,0,
107377,108505,0,
108505,107377,0,
74633,74661,0,
74661,74633,0,
74633,74805,0,
74805,74633,0,
74633,74847,0,
74847,74633,0,
74633,74954,0,
74954,74633,0,
74633,75036,0,
75036,74633,0,
74633,75313,0,
75313,74633,0,
74633,73350,0,
41871,41866,0,
41866,41889,0,
41889,41866,0,
41866,42798,0,
42798,41866,0,
41828,41866,0,
74638,74885,0,
74885,74638,0,
74638,75003,0,
75003,74638,0,
74638,75208,0,
75208,74638,0,
74638,75423,0,
75423,74638,0,
74638,75493,0,
75493,74638,0,
74638,75646,0,
75646,74638,0,
74638,199097,0,
199097,74638,0,
74638,183596,0,
183596,74638,0,
41871,41889,0,
41889,41871,0,
41871,42798,0,
42798,41871,0,
41871,43307,0,
43307,41871,0,
140181,140201,0,
140201,140181,0,
140181,140247,0,
140247,140181,0,
140181,140382,0,
140382,140181,0,
140181,140385,0,
140385,140181,0,
140181,140386,0,
140386,140181,0,
140181,140585,0,
140585,140181,0,
140181,140942,0,
140942,140181,0,
140181,141286,0,
141286,140181,0,
74661,74735,0,
74735,74661,0,
74661,75024,0,
75024,74661,0,
74661,75354,0,
75354,74661,0,
9127,8841,0,
140201,140247,0,
140247,140201,0,
140201,140382,0,
140382,140201,0,
140201,140385,0,
140385,140201,0,
140201,140386,0,
140386,140201,0,
140201,140585,0,
140201,140942,0,
140201,141286,0,
141286,140201,0,
9130,9322,0,
9135,9322,0,
140209,141425,0,
141425,140209,0,
74683,74714,0,
74714,74683,0,
74683,74855,0,
74855,74683,0,
74683,74960,0,
74960,74683,0,
74683,75024,0,
75024,74683,0,
74683,75031,0,
75031,74683,0,
74683,75088,0,
75088,74683,0,
74683,75324,0,
75324,74683,0,
74683,75410,0,
75410,74683,0,
74683,75432,0,
75432,74683,0,
74683,75518,0,
75518,74683,0,
74683,75563,0,
75563,74683,0,
74683,75710,0,
75710,74683,0,
74683,75777,0,
75777,74683,0,
74683,75787,0,
75787,74683,0,
74683,75212,0,
75212,74683,0,
74688,74714,0,
74714,74688,0,
74688,74855,0,
74855,74688,0,
74688,74960,0,
74960,74688,0,
74688,74991,0,
74991,74688,0,
74688,75025,0,
75025,74688,0,
74688,75031,0,
75031,74688,0,
74688,75075,0,
75075,74688,0,
74688,75088,0,
75088,74688,0,
74688,75324,0,
75324,74688,0,
74688,75410,0,
75410,74688,0,
74688,75432,0,
75432,74688,0,
74688,75518,0,
75518,74688,0,
74688,75563,0,
75563,74688,0,
74688,75710,0,
75710,74688,0,
74688,75777,0,
75777,74688,0,
74688,75787,0,
75787,74688,0,
74688,75212,0,
75212,74688,0,
74694,186349,0,
186349,74694,0,
74695,74714,0,
74714,74695,0,
74695,74855,0,
74855,74695,0,
74695,74960,0,
74960,74695,0,
74695,74991,0,
74991,74695,0,
74695,75025,0,
75025,74695,0,
74695,75031,0,
75031,74695,0,
74695,75075,0,
75075,74695,0,
74695,75088,0,
75088,74695,0,
74695,75324,0,
75324,74695,0,
74695,75410,0,
75410,74695,0,
74695,75432,0,
75432,74695,0,
74695,75518,0,
75518,74695,0,
74695,75563,0,
75563,74695,0,
74695,75777,0,
75777,74695,0,
74695,75212,0,
75212,74695,0,
107466,107616,0,
107616,107466,0,
107466,108201,0,
107467,107616,0,
107616,107467,0,
107467,108201,0,
149788,149790,0,
149790,148765,0,
148765,149790,0,
149790,148770,0,
148770,149790,0,
149790,148787,0,
148787,149790,0,
149790,148799,0,
148799,149790,0,
149790,149020,0,
149020,149790,0,
140247,140382,0,
140247,140385,0,
140385,140247,0,
140247,140386,0,
140386,140247,0,
140247,140585,0,
140585,140247,0,
140247,140734,0,
140247,140942,0,
140942,140247,0,
140247,141286,0,
74714,74810,0,
74810,74714,0,
74714,74855,0,
74855,74714,0,
74714,74960,0,
74960,74714,0,
74714,74991,0,
74991,74714,0,
74714,75014,0,
75014,74714,0,
74714,75031,0,
75031,74714,0,
74714,75075,0,
75075,74714,0,
75088,74714,0,
74714,75432,0,
75432,74714,0,
74714,75518,0,
75518,74714,0,
74714,75547,0,
75547,74714,0,
74714,75563,0,
75563,74714,0,
74714,75611,0,
75611,74714,0,
74714,75777,0,
75777,74714,0,
74714,75212,0,
75212,74714,0,
74717,74880,0,
74717,74885,0,
74717,75003,0,
75003,74717,0,
74717,75443,0,
75443,74717,0,
74717,75484,0,
75484,74717,0,
74717,75568,0,
75568,74717,0,
74717,75771,0,
75771,74717,0,
74717,75786,0,
75786,74717,0,
74717,74510,0,
74510,74717,0,
74735,74847,0,
74847,74735,0,
74735,75036,0,
75036,74735,0,
74735,75410,0,
75410,74735,0,
74735,75703,0,
75703,74735,0,
74735,75706,0,
75706,74735,0,
56153,55254,0,
55254,56153,0,
56153,55529,0,
55529,56153,0,
56153,55599,0,
55599,56153,0,
56153,55653,0,
55653,56153,0,
56153,55785,0,
55785,56153,0,
56153,55867,0,
55867,56153,0,
55997,56153,0,
56153,56205,0,
56205,56153,0,
74793,73350,0,
73350,74793,0,
74805,75354,0,
75354,74805,0,
74805,73350,0,
73350,74805,0,
74810,74922,0,
74922,74810,0,
74810,74991,0,
74991,74810,0,
74810,75014,0,
75014,74810,0,
74810,75025,0,
75025,74810,0,
74810,75075,0,
75075,74810,0,
74810,75088,0,
75088,74810,0,
74810,75157,0,
75157,74810,0,
74810,75432,0,
75432,74810,0,
74810,75547,0,
75547,74810,0,
74810,75563,0,
75563,74810,0,
74810,75611,0,
75611,74810,0,
74810,75647,0,
75647,74810,0,
74810,75662,0,
75662,74810,0,
74810,75212,0,
75212,74810,0,
107608,107616,0,
107608,108176,0,
107608,108404,0,
140382,140385,0,
140385,140382,0,
140386,140382,0,
140382,140585,0,
140585,140382,0,
140382,140734,0,
140382,140942,0,
140942,140382,0,
140382,141286,0,
74847,75024,0,
75024,74847,0,
74847,75354,0,
75354,74847,0,
108182,107616,0,
108404,107616,0,
140386,140385,0,
140385,140585,0,
140585,140385,0,
140385,140734,0,
140385,140942,0,
140942,140385,0,
140385,141474,0,
140385,141611,0,
140385,141629,0,
140385,140010,0,
140385,141286,0,
140386,140585,0,
140585,140386,0,
140386,140734,0,
140386,140942,0,
140942,140386,0,
140386,141474,0,
140386,140010,0,
140386,141286,0,
74854,74997,0,
74997,74854,0,
74854,75309,0,
75309,74854,0,
74854,75586,0,
75586,74854,0,
74855,75024,0,
75024,74855,0,
74855,75324,0,
75324,74855,0,
74855,75410,0,
75410,74855,0,
74855,75432,0,
75432,74855,0,
74855,75518,0,
75518,74855,0,
75563,74855,0,
74855,75710,0,
75710,74855,0,
74855,75777,0,
75777,74855,0,
74855,75787,0,
75787,74855,0,
74855,76085,0,
76085,74855,0,
108259,107629,0,
140405,140631,0,
140405,141186,0,
140405,141591,0,
74880,74885,0,
74885,74880,0,
74880,75003,0,
75003,74880,0,
74880,75208,0,
75208,74880,0,
74880,75423,0,
75423,74880,0,
74880,75443,0,
75443,74880,0,
74880,75484,0,
75484,74880,0,
74880,75568,0,
75568,74880,0,
74880,75771,0,
75771,74880,0,
74880,75786,0,
75786,74880,0,
74880,74510,0,
74510,74880,0,
107651,107894,0,
107651,108322,0,
75003,74885,0,
74885,75208,0,
75208,74885,0,
74885,75423,0,
75423,74885,0,
74885,75443,0,
75443,74885,0,
74885,75484,0,
75484,74885,0,
74885,75493,0,
75493,74885,0,
74885,75568,0,
75568,74885,0,
74885,75646,0,
75646,74885,0,
74885,75786,0,
75786,74885,0,
74885,74510,0,
74510,74885,0,
42134,42601,0,
42153,42601,0,
42153,43249,0,
74922,74991,0,
74991,74922,0,
74922,75014,0,
75014,74922,0,
74922,75025,0,
75025,74922,0,
74922,75075,0,
75075,74922,0,
75547,74922,0,
75611,74922,0,
42159,42601,0,
42159,43249,0,
74954,75354,0,
75354,74954,0,
74954,75686,0,
75686,74954,0,
74960,74991,0,
74991,74960,0,
74960,75025,0,
75025,74960,0,
74960,75075,0,
75075,74960,0,
74960,75088,0,
75088,74960,0,
74960,75324,0,
75324,74960,0,
74960,75410,0,
75410,74960,0,
74960,75432,0,
75432,74960,0,
74960,75518,0,
75518,74960,0,
75563,74960,0,
74960,75710,0,
75710,74960,0,
74960,75777,0,
75777,74960,0,
74960,75787,0,
75787,74960,0,
